"";"id";"title";"type";"release_year";"runtime";"genres";"production_countries";"seasons";"imdb_score";"imdb_votes";"tmdb_popularity";"tmdb_score"
"32";"tm97793";"Lock Your Girls In";"MOVIE";"1980";"230";['comedy'];['EG'];"";"nan";"nan";"2.313";"8.0"
"33";"tm85426";"The Witness Who Didn't See Anything";"MOVIE";"1976";"217";['comedy'];['EG'];"";"nan";"nan";"2.612";"7.7"
"34";"tm188894";"The School of Mischief";"MOVIE";"1973";"251";['comedy'];['EG'];"";"nan";"nan";"3.381";"8.5"
"35";"tm107372";"Manoranjan";"MOVIE";"1974";"162";['comedy', 'drama', 'romance'];['IN'];"";"6.5";"236.0";"1.22";"5.3"
"36";"tm200475";"Beirut, Oh Beirut";"MOVIE";"1975";"110";['drama'];['LB'];"";"6.5";"106.0";"1.104";"7.3"
"37";"tm259855";"We Are All for the Fatherland";"MOVIE";"1979";"74";['documentation'];['FR', 'LB', 'CA'];"";"6.2";"43.0";"0.6";"5.3"
"38";"tm259684";"Whispers";"MOVIE";"1980";"93";['documentation'];['FR', 'LB', 'CA'];"";"7.8";"75.0";"1.4";"5.0"
"39";"tm344089";"Lal Patthar";"MOVIE";"1971";"153";['drama'];['IN'];"";"6.2";"137.0";"0.732";"7.0"
"40";"tm358653";"Ujala";"MOVIE";"1959";"142";['romance', 'crime', 'drama'];['IN'];"";"6.7";"78.0";"0.998";"6.0"
"41";"tm100027";"Alibaba Aur 40 Chor";"MOVIE";"1979";"138";['drama', 'action', 'romance', 'family', 'fantasy'];['IN', 'SU'];"";"6.2";"555.0";"2.554";"6.8"
"42";"tm10204";"Professor";"MOVIE";"1962";"163";['romance', 'comedy', 'drama'];['IN'];"";"6.8";"285.0";"1.9";"5.8"
"43";"tm403346";"Chadi Jawani Budhe Nu";"MOVIE";"1976";"135";['romance'];['IN'];"";"4.6";"14.0";"1.24";"6.0"
"44";"tm16812";"Bandie";"MOVIE";"1978";"141";['drama', 'romance', 'action'];['IN'];"";"4.2";"35.0";"1.097";"6.0"
"45";"tm336403";"Khoon Khoon";"MOVIE";"1973";"131";['drama', 'crime', 'thriller'];['IN'];"";"5.1";"41.0";"1.08";"3.8"
"46";"tm119776";"Top Gun";"MOVIE";"1986";"110";['drama', 'action'];['US'];"";"6.9";"329656.0";"112.137";"7.0"
"47";"ts20681";"Seinfeld";"SHOW";"1989";"24";['comedy'];['US'];"9.0";"8.9";"302700.0";"128.743";"8.3"
"48";"tm111075";"Stand by Me";"MOVIE";"1986";"89";['drama'];['US'];"";"8.1";"392790.0";"16.096";"7.9"
"49";"tm180542";"Once Upon a Time in America";"MOVIE";"1984";"229";['drama', 'crime', 'european'];['US', 'IT'];"";"8.3";"342335.0";"21.322";"8.4"
"50";"tm138875";"When Harry Met Sally...";"MOVIE";"1989";"96";['romance', 'comedy', 'drama'];['US'];"";"7.7";"212913.0";"16.005";"7.4"
"51";"tm155792";"Teenage Mutant Ninja Turtles";"MOVIE";"1990";"93";['scifi', 'action', 'comedy', 'family'];['HK', 'US'];"";"6.7";"92647.0";"22.75";"6.6"
"52";"tm22327";"Full Metal Jacket";"MOVIE";"1987";"116";['drama', 'war'];['GB', 'US'];"";"8.3";"723306.0";"36.502";"8.1"
"53";"tm54450";"Christine";"MOVIE";"1983";"90";['horror', 'thriller', 'european'];['US'];"";"6.7";"80945.0";"19.311";"6.8"
"54";"tm2386";"A Nightmare on Elm Street";"MOVIE";"1984";"91";['horror'];['US'];"";"7.4";"230543.0";"53.853";"7.3"
"55";"ts22082";"Knight Rider";"SHOW";"1982";"51";['action', 'scifi', 'crime', 'drama'];['US'];"4.0";"6.9";"33760.0";"44.378";"7.5"
"56";"tm145608";"Awakenings";"MOVIE";"1990";"120";['drama', 'european'];['US'];"";"7.8";"137549.0";"13.761";"7.8"
"57";"ts21715";"Thomas & Friends";"SHOW";"1984";"10";['family', 'comedy', 'music', 'action', 'animation', 'fantasy', 'drama'];['GB'];"24.0";"6.5";"4948.0";"49.384";"6.6"
"58";"tm41289";"Annie";"MOVIE";"1982";"127";['drama', 'family', 'comedy'];['US'];"";"6.6";"44866.0";"15.857";"6.5"
"59";"tm132694";"Pet Sematary";"MOVIE";"1989";"103";['horror', 'fantasy', 'thriller'];['US'];"";"6.5";"102212.0";"32.854";"6.6"
"60";"ts20678";"Saved by the Bell";"SHOW";"1989";"23";['comedy', 'romance', 'family'];['US'];"5.0";"7.1";"34854.0";"16.945";"8.0"
"61";"tm117580";"She's Gotta Have It";"MOVIE";"1986";"84";['comedy', 'romance'];['US'];"";"6.7";"14277.0";"6.212";"6.7"
"62";"tm20712";"Eddie Murphy Raw";"MOVIE";"1987";"93";['comedy', 'documentation'];['US'];"";"7.6";"19646.0";"9.727";"7.3"
"63";"tm130586";"Endless Love";"MOVIE";"1981";"116";['drama', 'romance'];['US'];"";"4.9";"8374.0";"19.518";"5.6"
"64";"ts25028";"Wheel of Fortune";"SHOW";"1983";"26";['family'];['US'];"39.0";"6.7";"3126.0";"1440.855";"6.7"
"65";"ts23753";"Major Dad";"SHOW";"1989";"24";['comedy', 'family'];['US'];"4.0";"6.4";"2866.0";"7.506";"6.3"
"66";"ts2760";"Fireman Sam";"SHOW";"1987";"10";['comedy', 'animation', 'family', 'crime', 'european'];['GB'];"13.0";"6.1";"1759.0";"25.697";"7.3"
"67";"ts987";"Danger Mouse";"SHOW";"1981";"15";['comedy', 'family', 'scifi', 'animation', 'european'];['GB'];"10.0";"7.4";"3514.0";"7.748";"7.4"
"68";"tm125985";"Mobile Suit Gundam II: Soldiers of Sorrow";"MOVIE";"1981";"133";['scifi', 'drama', 'war', 'animation', 'action'];['JP'];"";"7.2";"1242.0";"12.744";"7.2"
"69";"tm40103";"Mobile Suit Gundam: Char's Counterattack";"MOVIE";"1988";"120";['scifi', 'animation', 'action', 'drama', 'war'];['JP'];"";"7.3";"1649.0";"8.356";"6.8"
"70";"tm21953";"Sam Kinison: Breaking the Rules";"MOVIE";"1987";"50";['comedy', 'documentation'];['US'];"";"7.2";"651.0";"1.791";"7.2"
"71";"tm152839";"Tim Allen: Men Are Pigs";"MOVIE";"1990";"30";['comedy', 'documentation'];['US'];"";"6.0";"353.0";"1.46";"6.3"
"72";"tm62924";"Monty Python Live at the Hollywood Bowl";"MOVIE";"1982";"77";['comedy', 'documentation'];['GB'];"";"7.9";"15186.0";"7.641";"7.4"
"73";"tm114356";"The George McKenna Story";"MOVIE";"1988";"100";['drama'];['US'];"";"6.0";"901.0";"1.631";"6.1"
"74";"tm147829";"Unspeakable Acts";"MOVIE";"1990";"100";['drama'];['US'];"";"6.0";"448.0";"2.596";"5.3"
"75";"tm126769";"Waiting for the Hearse";"MOVIE";"1985";"87";['comedy'];['AR'];"";"8.0";"6285.0";"8.19";"8.2"
"76";"tm49037";"Mobile Suit Gundam III: Encounters in Space";"MOVIE";"1982";"144";['animation', 'action', 'drama', 'scifi', 'war'];['JP'];"";"7.7";"1210.0";"11.448";"7.5"
"77";"tm159912";"Agneepath";"MOVIE";"1990";"174";['action', 'crime', 'drama'];['IN'];"";"7.6";"8902.0";"4.372";"6.5"
"78";"tm133914";"Parrot Sketch Not Included: Twenty Years of Monty Python";"MOVIE";"1989";"72";['comedy'];['GB'];"";"8.1";"1522.0";"1.429";"6.8"
"79";"tm38736";"Too Young The Hero";"MOVIE";"1988";"100";['drama', 'war'];['US'];"";"6.7";"494.0";"1.291";"6.9"
"80";"tm258072";"Adam: His Song Continues";"MOVIE";"1986";"100";['crime', 'drama'];['US'];"";"7.0";"209.0";"2.203";"7.0"
"81";"tm52815";"Disco Dancer";"MOVIE";"1982";"134";['drama', 'romance'];['IN'];"";"6.5";"1449.0";"3.042";"5.3"
"82";"tm137013";"The Ryan White Story";"MOVIE";"1989";"102";['drama'];['US'];"";"7.2";"857.0";"1.714";"6.4"
"83";"tm157853";"In Defense of a Married Man";"MOVIE";"1990";"94";['drama', 'crime'];['US'];"";"5.6";"200.0";"2.768";"4.9"
"84";"tm157603";"Dil";"MOVIE";"1990";"172";['romance', 'comedy', 'drama'];['IN'];"";"6.6";"5273.0";"2.38";"6.5"
"85";"tm45720";"Bye Bye London";"MOVIE";"1982";"170";['comedy', 'drama'];['KW'];"";"8.7";"154.0";"1.465";"7.5"
"86";"tm55091";"Quiet Victory: The Charlie Wedemeyer Story";"MOVIE";"1988";"100";['drama'];['US'];"";"7.1";"144.0";"2.673";"8.0"
"87";"tm151332";"Alexandria, Again and Forever";"MOVIE";"1989";"105";['drama'];['EG', 'FR'];"";"6.5";"643.0";"3.021";"5.3"
"88";"tm24110";"Strange Voices";"MOVIE";"1987";"100";['drama'];['US'];"";"6.3";"357.0";"2.564";"6.8"
"89";"tm348735";"Aakhri Adaalat";"MOVIE";"1988";"148";['action', 'crime', 'thriller'];['IN'];"";"5.1";"92.0";"1.15";"5.0"
"90";"tm51083";"A Stoning in Fulham County";"MOVIE";"1988";"120";['crime', 'drama', 'thriller'];['US'];"";"5.8";"380.0";"1.509";"5.8"
"91";"tm126791";"The Married Couples";"MOVIE";"1981";"194";['drama'];['EG'];"";"nan";"nan";"1.532";"9.2"
"92";"tm186777";"Sayed The Servant";"MOVIE";"1985";"166";['comedy'];['EG'];"";"nan";"nan";"4.494";"7.6"
"93";"tm311264";"Muqaddar Ka Faisla";"MOVIE";"1987";"172";['comedy', 'drama', 'family', 'action'];['IN'];"";"4.8";"68.0";"1.825";""
"94";"tm172482";"Sohni Mahiwal";"MOVIE";"1984";"160";['romance', 'action', 'drama'];['IN'];"";"6.1";"297.0";"2.002";"5.8"
"95";"tm52274";"The Little Wars";"MOVIE";"1982";"108";['drama', 'war', 'european'];['FR', 'LB'];"";"6.3";"149.0";"1.069";"5.5"
"96";"tm132164";"Bill Hicks: Sane Man";"MOVIE";"1989";"81";['comedy'];['US'];"";"nan";"nan";"3.245";"7.5"
"97";"tm342996";"Duniya";"MOVIE";"1984";"170";['drama', 'action'];['IN'];"";"6.2";"241.0";"1.476";""
"98";"ts63001";"High Risk";"SHOW";"1988";"50";['comedy'];['US'];"1.0";"3.8";"6.0";"0.6";""
"99";"tm411457";"Pyar Ke Do Pal";"MOVIE";"1986";"153";['drama', 'action'];['IN'];"";"6.1";"65.0";"1.094";""
"100";"tm371359";"Jaal";"MOVIE";"1986";"159";['drama', 'thriller', 'action'];['IN'];"";"5.2";"122.0";"3.243";"5.0"
"101";"tm446654";"Mujrim";"MOVIE";"1989";"162";['drama', 'action', 'crime'];['IN'];"";"5.4";"188.0";"2.744";"6.0"
"102";"tm47673";"An Egyptian Story";"MOVIE";"1982";"129";['fantasy', 'drama'];['EG'];"";"7.3";"1113.0";"2.547";"6.7"
"103";"tm419052";"Ek Jaan Hain Hum";"MOVIE";"1983";"151";['family', 'romance'];['IN'];"";"6.3";"70.0";"0.892";"7.0"
"104";"tm11556";"The Quick and the Dead";"MOVIE";"1995";"107";['western', 'thriller', 'action', 'romance'];['US', 'JP'];"";"6.5";"92224.0";"17.543";"6.5"
"105";"ts20981";"Survivor";"SHOW";"2000";"48";['reality'];['US'];"42.0";"7.4";"24368.0";"73.107";"7.3"
"106";"ts22176";"Stargate SG-1";"SHOW";"1997";"44";['scifi', 'drama', 'action'];['US', 'CA'];"10.0";"8.4";"90196.0";"167.57";"8.2"
"107";"ts21223";"Pokémon";"SHOW";"1997";"22";['scifi', 'action', 'comedy', 'fantasy', 'animation', 'family'];['JP'];"24.0";"7.6";"172.0";"138.135";"7.6"
"108";"tm122434";"Forrest Gump";"MOVIE";"1994";"142";['drama', 'romance', 'comedy'];['US'];"";"8.8";"1994599.0";"57.114";"8.5"
"109";"tm106462";"Happy Gilmore";"MOVIE";"1996";"92";['comedy', 'sport'];['US'];"";"7.0";"217534.0";"16.583";"6.6"
"110";"ts20339";"One Piece";"SHOW";"1999";"23";['action', 'comedy', 'animation', 'drama', 'fantasy'];['JP'];"21.0";"8.8";"112586.0";"105.955";"8.8"
"111";"tm57554";"Saving Private Ryan";"MOVIE";"1998";"169";['drama', 'war'];['US'];"";"8.6";"1346020.0";"54.874";"8.2"
"112";"ts34435";"Cowboy Bebop";"SHOW";"1998";"25";['western', 'action', 'scifi', 'thriller', 'animation', 'comedy', 'drama'];['JP'];"1.0";"8.9";"112887.0";"34.769";"8.5"
"113";"ts20927";"Star Trek: Deep Space Nine";"SHOW";"1993";"47";['scifi', 'action', 'drama'];['US'];"7.0";"8.1";"61145.0";"61.159";"7.9"
"114";"ts5145";"The Challenge";"SHOW";"1998";"40";['reality', 'comedy', 'drama', 'scifi'];['US'];"37.0";"7.8";"3274.0";"15.699";"7.6"
"115";"tm192405";"Gattaca";"MOVIE";"1997";"106";['thriller', 'drama', 'scifi'];['US'];"";"7.8";"298168.0";"18.355";"7.6"
"116";"ts21567";"Gilmore Girls";"SHOW";"2000";"46";['comedy', 'drama'];['US'];"8.0";"8.2";"119054.0";"51.125";"7.8"
"117";"tm55553";"Blade";"MOVIE";"1998";"120";['action', 'scifi', 'horror'];['US'];"";"7.1";"267181.0";"47.411";"6.7"
"118";"tm56574";"You've Got Mail";"MOVIE";"1998";"119";['romance', 'drama', 'comedy'];['US'];"";"6.7";"209258.0";"15.015";"6.6"
"119";"tm192037";"Starship Troopers";"MOVIE";"1997";"129";['scifi', 'thriller', 'action'];['US'];"";"7.3";"288960.0";"22.126";"7.0"
"120";"ts20983";"Neon Genesis Evangelion";"SHOW";"1995";"24";['scifi', 'action', 'drama', 'thriller', 'fantasy', 'animation'];['JP'];"1.0";"8.5";"64727.0";"51.993";"8.6"
"121";"ts22193";"The Magic School Bus";"SHOW";"1994";"26";['scifi', 'comedy', 'family', 'fantasy', 'animation'];['US', 'CA'];"4.0";"7.8";"9708.0";"30.176";"7.9"
"122";"tm191989";"Donnie Brasco";"MOVIE";"1997";"127";['thriller', 'drama', 'crime'];['US'];"";"7.7";"300073.0";"14.769";"7.5"
"123";"ts20960";"Power Rangers";"SHOW";"1993";"22";['scifi', 'action', 'fantasy', 'family'];['US'];"29.0";"6.5";"21949.0";"21.083";"6.7"
"124";"tm65686";"U.S. Marshals";"MOVIE";"1998";"126";['thriller', 'crime', 'action'];['US'];"";"6.5";"103263.0";"28.657";"6.5"
"125";"ts11397";"Adventures of Sonic the Hedgehog";"SHOW";"1993";"22";['action', 'animation', 'scifi', 'western', 'fantasy', 'comedy', 'family'];['US'];"4.0";"6.2";"3808.0";"23.374";"6.2"
"126";"tm54903";"Wild Things";"MOVIE";"1998";"108";['drama', 'thriller', 'crime', 'european'];['US'];"";"6.6";"118811.0";"22.205";"6.3"
"127";"tm187187";"Last Action Hero";"MOVIE";"1993";"130";['comedy', 'action', 'fantasy'];['US'];"";"6.4";"149290.0";"18.865";"6.4"
"128";"tm191772";"Seven Years in Tibet";"MOVIE";"1997";"136";['drama', 'history', 'war'];['US'];"";"7.1";"141308.0";"14.442";"7.2"
"129";"tm191848";"The Devil's Advocate";"MOVIE";"1997";"144";['horror', 'thriller', 'drama'];['DE', 'US'];"";"7.5";"361422.0";"34.774";"7.4"
"130";"tm121879";"A River Runs Through It";"MOVIE";"1992";"123";['drama'];['US'];"";"7.2";"59086.0";"16.558";"7.1"
"131";"tm44402";"Girl, Interrupted";"MOVIE";"1999";"127";['drama', 'european'];['US', 'DE'];"";"7.3";"180532.0";"17.613";"7.5"
"132";"ts22489";"Goosebumps";"SHOW";"1995";"22";['scifi', 'fantasy', 'horror', 'thriller', 'family', 'music'];['CA', 'US'];"4.0";"7.6";"13361.0";"88.924";"8.0"
"133";"ts25252";"Yu-Gi-Oh!";"SHOW";"1998";"22";['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy', 'drama'];['JP'];"7.0";"7.2";"20888.0";"75.438";"7.3"
"134";"ts21034";"InuYasha";"SHOW";"2000";"25";['action', 'comedy', 'scifi', 'animation', 'drama', 'fantasy', 'romance'];['JP'];"9.0";"7.9";"15823.0";"149.742";"8.6"
"135";"tm53419";"Any Given Sunday";"MOVIE";"1999";"162";['drama', 'sport'];['US'];"";"6.9";"118479.0";"13.825";"6.8"
"136";"tm189764";"Menace II Society";"MOVIE";"1993";"97";['drama', 'crime', 'thriller'];['US'];"";"7.5";"57399.0";"15.347";"7.5"
"137";"tm9323";"Desperado";"MOVIE";"1995";"104";['thriller', 'action', 'crime', 'western', 'european'];['US'];"";"7.1";"183638.0";"19.718";"6.9"
"138";"tm46173";"The Mask of Zorro";"MOVIE";"1998";"136";['action', 'thriller', 'western', 'comedy', 'romance'];['US'];"";"6.8";"181306.0";"25.426";"6.5"
"139";"tm19673";"The Patriot";"MOVIE";"2000";"165";['drama', 'action', 'history', 'war'];['DE', 'US'];"";"7.2";"270231.0";"20.438";"7.1"
"140";"tm24877";"Road Trip";"MOVIE";"2000";"93";['comedy'];['US'];"";"6.5";"167670.0";"16.989";"6.2"
"141";"tm189433";"Free Willy";"MOVIE";"1993";"112";['drama', 'family'];['US', 'FR'];"";"6.0";"75244.0";"31.688";"6.2"
"142";"ts251477";"My First Errand";"SHOW";"1991";"19";['reality'];['JP'];"12.0";"nan";"nan";"12.155";"7.0"
"143";"tm1822";"3 Ninjas Kick Back";"MOVIE";"1994";"93";['action', 'comedy', 'family', 'sport'];['US', 'JP'];"";"4.5";"9208.0";"9.773";"5.5"
"144";"tm187791";"In the Line of Fire";"MOVIE";"1993";"128";['drama', 'thriller', 'action', 'crime'];['US'];"";"7.2";"101939.0";"15.02";"7.0"
"145";"tm19494";"The Replacements";"MOVIE";"2000";"118";['comedy', 'sport'];['US'];"";"6.6";"64087.0";"13.465";"6.6"
"146";"tm10739";"Johnny Mnemonic";"MOVIE";"1995";"97";['scifi', 'thriller', 'action', 'drama'];['US', 'CA'];"";"5.6";"71062.0";"11.747";"5.7"
"147";"tm113576";"Little Women";"MOVIE";"1994";"115";['drama', 'family', 'romance'];['US'];"";"7.3";"57621.0";"17.027";"7.3"
"148";"tm191387";"Anaconda";"MOVIE";"1997";"89";['thriller', 'horror', 'action'];['PE', 'US', 'BR'];"";"4.8";"103459.0";"31.57";"5.1"
"149";"tm6859";"My Girl";"MOVIE";"1991";"103";['comedy', 'drama', 'family', 'romance', 'european'];['US'];"";"6.9";"79800.0";"21.381";"7.4"
"150";"tm186589";"Cliffhanger";"MOVIE";"1993";"112";['thriller', 'action', 'animation'];['IT', 'US', 'FR'];"";"6.5";"128179.0";"20.292";"6.4"
"151";"tm191374";"I Know What You Did Last Summer";"MOVIE";"1997";"101";['horror', 'thriller'];['US'];"";"5.7";"142696.0";"18.102";"5.9"
"152";"tm8446";"Teenage Mutant Ninja Turtles II: The Secret of the Ooze";"MOVIE";"1991";"88";['scifi', 'action', 'comedy', 'family'];['US', 'HK'];"";"6.0";"55499.0";"16.459";"6.1"
"153";"ts8570";"Barney & Friends";"SHOW";"1992";"28";['family'];['US'];"14.0";"3.8";"9955.0";"46.955";"5.0"
"154";"tm21596";"Hollow Man";"MOVIE";"2000";"112";['scifi', 'action', 'horror', 'thriller'];['DE', 'US'];"";"5.8";"130099.0";"24.125";"5.9"
"155";"tm48430";"Godzilla";"MOVIE";"1998";"133";['thriller', 'scifi', 'action'];['US'];"";"5.4";"191722.0";"38.87";"5.6"
"156";"tm190835";"Neon Genesis Evangelion: The End of Evangelion";"MOVIE";"1997";"87";['scifi', 'action', 'drama', 'fantasy', 'animation'];['JP'];"";"8.0";"51938.0";"36.756";"8.4"
"157";"tm192199";"Spawn";"MOVIE";"1997";"96";['fantasy', 'horror', 'scifi', 'thriller', 'action', 'drama'];['US'];"";"5.2";"67761.0";"15.124";"5.3"
"158";"tm184205";"Dennis the Menace";"MOVIE";"1993";"95";['comedy', 'family'];['US'];"";"5.6";"60779.0";"24.079";"5.8"
"159";"tm12499";"The Net";"MOVIE";"1995";"114";['thriller', 'action', 'crime', 'drama'];['US'];"";"5.9";"66127.0";"11.838";"6.0"
"160";"tm192431";"The Devil's Own";"MOVIE";"1997";"107";['thriller', 'drama', 'action', 'crime', 'european'];['US'];"";"6.2";"64625.0";"11.387";"6.1"
"161";"tm56033";"Croupier";"MOVIE";"1998";"94";['thriller', 'european', 'crime', 'drama'];['FR', 'IE', 'GB', 'DE'];"";"7.0";"21382.0";"7.89";"6.8"
"162";"tm190486";"Teenage Mutant Ninja Turtles III";"MOVIE";"1993";"96";['fantasy', 'scifi', 'action', 'comedy', 'family'];['HK', 'US'];"";"4.7";"33128.0";"15.356";"5.4"
"163";"tm61103";"The General's Daughter";"MOVIE";"1999";"116";['drama', 'crime', 'thriller'];['US', 'DE'];"";"6.4";"58726.0";"11.976";"6.4"
"164";"tm117488";"The Next Karate Kid";"MOVIE";"1994";"107";['drama', 'family', 'romance', 'sport', 'action'];['US'];"";"4.5";"30138.0";"20.882";"5.3"
"165";"tm55732";"I Still Know What You Did Last Summer";"MOVIE";"1998";"100";['thriller', 'horror'];['US'];"";"4.7";"73269.0";"17.756";"5.3"
"166";"tm191431";"Double Team";"MOVIE";"1997";"93";['scifi', 'action', 'comedy', 'thriller'];['US', 'HK'];"";"4.7";"34127.0";"12.697";"5.1"
"167";"tm17721";"Under Suspicion";"MOVIE";"2000";"110";['thriller', 'crime', 'drama', 'european'];['US'];"";"6.5";"25432.0";"11.459";"6.1"
"168";"ts20939";"Moesha";"SHOW";"1996";"21";['drama', 'comedy', 'family'];['US'];"6.0";"5.7";"3713.0";"7.483";"7.3"
"169";"ts21693";"Sister, Sister";"SHOW";"1994";"22";['comedy', 'drama', 'family'];['US'];"6.0";"6.2";"12535.0";"12.029";"7.6"
"170";"ts22286";"Cardcaptor Sakura";"SHOW";"1998";"25";['scifi', 'comedy', 'drama', 'family', 'fantasy', 'romance', 'animation', 'action'];['JP'];"4.0";"8.0";"4936.0";"53.714";"8.7"
"171";"tm190811";"Geronimo: An American Legend";"MOVIE";"1993";"115";['western', 'drama', 'history'];['US'];"";"6.5";"11506.0";"10.551";"6.3"
"172";"tm107659";"The Mirror Has Two Faces";"MOVIE";"1996";"126";['romance', 'comedy', 'drama'];['US'];"";"6.6";"19829.0";"8.391";"6.7"
"173";"ts21581";"Girlfriends";"SHOW";"2000";"21";['comedy', 'drama'];['US'];"8.0";"7.2";"4482.0";"17.929";"7.6"
"174";"tm7135";"Bill Hicks: One Night Stand";"MOVIE";"1991";"30";['comedy'];['US'];"";"nan";"nan";"1.08";"7.5"
"175";"tm7073";"Knight Rider 2000";"MOVIE";"1991";"91";['action', 'scifi'];['US'];"";"4.5";"3178.0";"8.52";"5.1"
"176";"tm63514";"The Last Days";"MOVIE";"1998";"87";['drama', 'documentation', 'war'];['US'];"";"7.9";"4247.0";"4.869";"7.8"
"177";"ts20918";"The Parkers";"SHOW";"1999";"19";['comedy'];['US'];"5.0";"6.8";"2346.0";"9.733";"8.0"
"178";"tm10811";"Heavy";"MOVIE";"1995";"105";['romance', 'drama'];['US'];"";"6.8";"4921.0";"5.31";"6.8"
"179";"tm188970";"Bill Hicks: Revelations";"MOVIE";"1993";"74";['comedy', 'documentation'];['GB'];"";"8.5";"3085.0";"3.88";"8.1"
"180";"tm188606";"Sankofa";"MOVIE";"1993";"124";['drama', 'european'];['GH', 'GB', 'US', 'BF', 'DE'];"";"7.0";"678.0";"2.783";"6.5"
"181";"tm128073";"Bill Hicks: Relentless";"MOVIE";"1992";"61";['comedy'];['GB'];"";"nan";"nan";"4.105";"7.9"
"182";"ts18465";"Dale's Supermarket Sweep";"SHOW";"1993";"21";[];['GB'];"8.0";"7.1";"39.0";"0.947";"8.3"
"183";"tm64817";"Jerry Seinfeld: I'm Telling You for the Last Time";"MOVIE";"1998";"75";['comedy', 'documentation'];['US'];"";"7.9";"5834.0";"5.834";"7.6"
"184";"tm320211";"Children of God";"MOVIE";"1994";"63";['documentation'];['GB'];"";"6.4";"589.0";"2.809";"6.4"
"185";"tm189171";"Wild Tango";"MOVIE";"1993";"124";['drama', 'music', 'romance'];['AR', 'ES'];"";"6.7";"1564.0";"3.259";"6.3"
"186";"tm67635";"Kuch Kuch Hota Hai";"MOVIE";"1998";"185";['drama', 'romance', 'comedy'];['IN'];"";"7.6";"51640.0";"12.564";"7.7"
"187";"ts22080";"Oggy and the Cockroaches";"SHOW";"1999";"9";['comedy', 'family', 'action', 'animation', 'european'];['FR'];"7.0";"7.4";"4185.0";"26.074";"7.5"
"188";"ts22039";"H";"SHOW";"1998";"25";['comedy'];['FR'];"4.0";"7.4";"1703.0";"11.362";"7.6"
"189";"tm41525";"Herod's Law";"MOVIE";"1999";"120";['drama', 'comedy', 'crime'];['MX'];"";"7.8";"5943.0";"11.526";"7.9"
"190";"tm7951";"Tim Allen: Rewires America";"MOVIE";"1991";"30";['comedy', 'documentation'];['US'];"";"5.9";"195.0";"1.339";"7.0"
"191";"ts21684";"Heartbreak High";"SHOW";"1994";"47";['drama', 'romance', 'comedy'];['AU'];"7.0";"7.8";"3106.0";"16.211";"7.3"
"192";"tm55100";"Dil Se..";"MOVIE";"1998";"163";['drama', 'romance'];['IN'];"";"7.5";"28409.0";"6.381";"6.8"
"193";"ts224786";"Escalona";"SHOW";"1991";"44";['drama'];['CO'];"1.0";"nan";"nan";"9.244";"7.7"
"194";"tm204173";"Aashik Aawara";"MOVIE";"1993";"153";['romance', 'comedy', 'drama'];['IN'];"";"4.7";"320.0";"1.082";"4.7"
"195";"tm191614";"Destiny";"MOVIE";"1997";"136";['drama', 'romance', 'comedy', 'history'];['EG', 'FR'];"";"7.1";"2825.0";"3.928";"6.6"
"196";"tm8859";"Oh Darling! Yeh Hai India!";"MOVIE";"1995";"153";['comedy'];['IN'];"";"4.0";"1678.0";"2.566";"4.8"
"197";"tm424630";"A Triumph of the Heart: The Ricky Bell Story";"MOVIE";"1991";"100";['drama', 'sport'];['US'];"";"7.2";"248.0";"3.255";"5.1"
"198";"tm12876";"Bombay";"MOVIE";"1995";"141";['romance', 'drama'];['IN'];"";"8.1";"12512.0";"3.771";"7.2"
"199";"tm52083";"West Beirut";"MOVIE";"1998";"105";['romance', 'war', 'comedy', 'drama', 'european'];['BE', 'FR', 'NO', 'LB'];"";"7.6";"4175.0";"3.996";"7.4"
"200";"tm9898";"Muthu";"MOVIE";"1995";"165";['drama', 'comedy', 'romance', 'action'];['IN'];"";"7.6";"3056.0";"5.577";"6.9"
"201";"tm326102";"Qila";"MOVIE";"1998";"160";['drama', 'music', 'family'];['IN'];"";"4.8";"129.0";"1.221";"6.0"
"202";"tm12482";"Ram Jaane";"MOVIE";"1995";"172";['action', 'drama', 'romance', 'crime'];['IN'];"";"5.4";"3901.0";"4.396";"5.0"
"203";"tm128925";"Chamatkar";"MOVIE";"1992";"171";['comedy', 'fantasy', 'drama', 'crime'];['IN'];"";"6.5";"6199.0";"5.065";"6.6"
"204";"tm52871";"Soldier";"MOVIE";"1998";"156";['thriller', 'action', 'drama', 'romance'];['IN'];"";"6.2";"3025.0";"2.471";"5.7"
"205";"ts28516";"Okupas";"SHOW";"2000";"40";['crime', 'drama'];['AR'];"1.0";"9.0";"2326.0";"6.971";"8.8"
"206";"tm62385";"Hum Saath Saath Hain";"MOVIE";"1999";"177";['fantasy', 'romance', 'family', 'drama'];['IN'];"";"6.2";"8454.0";"4.91";"6.0"
"207";"tm184502";"Kabhi Haan Kabhi Naa";"MOVIE";"1994";"158";['comedy', 'drama', 'music', 'romance'];['IN'];"";"7.6";"18224.0";"5.028";"6.6"
"208";"tm7810";"Nightmare in Columbia County";"MOVIE";"1991";"100";['drama', 'crime', 'thriller'];['US'];"";"5.5";"341.0";"1.603";"6.0"
"209";"tm27601";"Phir Bhi Dil Hai Hindustani";"MOVIE";"2000";"160";['comedy', 'romance', 'drama'];['IN'];"";"6.1";"7556.0";"6.39";"6.6"
