,Unnamed: 0,id,title,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
4189,4769,ts234501,Buddi,SHOW,2020,8,7.1,61.0,2.003,10.0
4192,4772,ts235916,Ladies Up,SHOW,2020,17,4.3,234.0,0.946,8.0
4193,4773,ts269280,Kings of Jo'Burg,SHOW,2020,51,5.6,491.0,6.273,8.0
4196,4779,ts241246,The Smart Money Woman,SHOW,2020,48,6.4,105.0,1.332,2.0
4197,4783,ts215869,Extreme Engagement,SHOW,2019,40,5.6,382.0,4.222,8.0
4198,4784,ts234505,Fary: Hexagone,SHOW,2020,51,6.2,126.0,1.968,7.0
4200,4786,ts215862,True Tunes,SHOW,2019,3,8.0,14.0,1.052,10.0
4204,4792,ts236850,Children of Adam,SHOW,2020,41,7.8,170.0,3.074,8.5
4205,4793,ts251607,Word Party Songs,SHOW,2020,4,3.6,18.0,1.497,10.0
4212,4807,ts89740,The Defected,SHOW,2019,42,7.4,68.0,3.82,9.0
4224,4824,ts222362,Mighty Little Bheem: Diwali,SHOW,2019,24,7.7,35.0,2.122,10.0
4228,4831,ts264270,Anatomy of a Scandal,SHOW,2022,45,7.0,16425.0,40.449,7.8
4229,4832,ts217231,Heartstopper,SHOW,2022,28,8.9,28978.0,926.362,8.9
4230,4835,ts108385,Inventing Anna,SHOW,2022,68,6.8,54105.0,126.677,6.8
4234,4839,ts225061,Pieces of Her,SHOW,2022,52,6.4,11322.0,15.955,6.6
4237,4842,ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,2022,61,7.2,3984.0,534.857,7.8
4240,4845,ts256310,Pacific Rim: The Black,SHOW,2021,24,7.0,4796.0,76.137,8.4
4241,4846,ts270910,Vikings: Valhalla,SHOW,2022,51,7.1,31330.0,504.811,8.1
4242,4847,ts222333,Arcane,SHOW,2021,41,9.1,175412.0,138.891,9.1
4245,4850,ts301625,Hold Tight,SHOW,2022,47,6.1,1113.0,14.897,7.2
4246,4851,ts311987,Bad Vegan: Fame. Fraud. Fugitives.,SHOW,2022,52,5.8,2062.0,4.076,5.1
4247,4852,ts215951,Midnight Mass,SHOW,2021,64,7.7,102321.0,138.708,7.6
4249,4854,ts307973,Murderville,SHOW,2022,34,6.9,10414.0,6.027,5.9
4250,4855,ts240453,Clark,SHOW,2022,61,7.5,1991.0,52.364,7.1
4251,4856,ts333834,The Ultimatum: Marry or Move On,SHOW,2022,50,5.4,1440.0,3.902,7.0
4253,4858,ts294338,Hard Cell,SHOW,2022,26,6.1,618.0,3.175,5.5
4254,4859,ts256072,The Woman in the House Across the Street from the Girl in the Window,SHOW,2022,26,6.3,38964.0,16.343,7.2
4255,4860,ts256710,Archive 81,SHOW,2022,54,7.3,43068.0,99.77,7.4
4257,4862,ts343599,Jimmy Savile: A British Horror Story,SHOW,2022,85,6.7,4711.0,6.13,7.1
4258,4863,ts220305,Squid Game,SHOW,2021,54,8.0,416738.0,272.707,7.8
4261,4866,ts343432,Yakamoz S-245,SHOW,2022,48,6.1,3861.0,26.545,7.2
4267,4873,ts281927,Stay Close,SHOW,2021,47,6.9,28669.0,12.185,7.2
4268,4874,ts223537,Maid,SHOW,2021,54,8.4,74955.0,0.6,7.9
4269,4875,ts340376,The Marked Heart,SHOW,2022,44,6.3,1103.0,1455.085,6.8
4270,4876,ts346959,Meltdown: Three Mile Island,SHOW,2022,44,7.0,958.0,16.052,6.3
4271,4877,ts87242,Shadow and Bone,SHOW,2021,52,7.6,77782.0,40.145,8.2
4272,4878,ts296046,Lupin,SHOW,2021,46,7.5,100575.0,80.767,7.9
4276,4884,ts227473,Brand New Cherry Flavor,SHOW,2021,43,7.1,14449.0,94.346,6.9
4277,4886,ts321918,Human Resources,SHOW,2022,27,7.2,4761.0,37.594,6.8
4278,4887,ts225855,All of Us Are Dead,SHOW,2022,61,7.5,41393.0,678.734,8.5
4279,4888,ts257504,Heirs to the Land,SHOW,2022,54,7.0,599.0,22.957,5.6
4283,4892,ts102086,Behind Her Eyes,SHOW,2021,50,7.2,57514.0,27.95,7.6
4285,4894,ts330402,Is It Cake?,SHOW,2022,38,5.7,465.0,5.257,7.6
4287,4896,ts329699,The Andy Warhol Diaries,SHOW,2022,66,7.7,1496.0,2.932,7.6
4290,4899,ts237722,The Cuphead Show!,SHOW,2022,15,7.5,5792.0,107.524,8.1
4293,4902,ts85985,Cowboy Bebop,SHOW,2021,45,6.6,35427.0,19.747,6.9
4295,4904,ts343430,The 7 Lives of Lea,SHOW,2022,41,7.5,1196.0,81.887,7.7
4300,4909,ts232107,The Silent Sea,SHOW,2021,45,6.9,18548.0,138.542,8.0
4301,4910,ts237713,Sweet Tooth,SHOW,2021,45,7.8,49182.0,82.385,8.0
4303,4912,ts300391,Clickbait,SHOW,2021,46,7.2,50140.0,60.49,7.6
4304,4913,ts94677,Worst Roommate Ever,SHOW,2022,47,8.1,8.0,8.063,7.6
4305,4914,ts251675,Hellbound,SHOW,2021,52,6.6,22107.0,218.433,7.6
4306,4915,ts234817,In from the Cold,SHOW,2022,49,6.2,6663.0,10.393,7.6
4308,4917,ts286731,Komi Can't Communicate,SHOW,2021,24,7.8,4358.0,344.515,7.6
4309,4918,ts314164,Tomorrow,SHOW,2022,60,7.7,603.0,38.209,9.3
4311,4921,ts279892,Ginny & Georgia,SHOW,2021,54,7.4,44573.0,86.555,8.1
4315,4925,ts311985,Inside Job,SHOW,2021,28,7.6,15137.0,40.604,8.2
4316,4926,ts250998,Dirty Lines,SHOW,2022,46,7.3,717.0,5.4,8.3
4317,4927,ts331681,Trivia Quest,SHOW,2022,9,5.6,176.0,175.729,5.7
4322,4932,ts225645,The Chair,SHOW,2021,30,7.2,15894.0,1.4,7.1
4324,4935,ts296472,The Chestnut Man,SHOW,2021,55,7.7,41253.0,65.023,7.7
4327,4938,ts321513,My Liberation Notes,SHOW,2022,62,8.4,276.0,62.434,8.0
4328,4939,ts311989,jeen-yuhs,SHOW,2022,93,8.1,7269.0,6.492,7.0
4329,4940,ts310057,True Story,SHOW,2021,39,7.5,16927.0,62.186,7.2
4331,4942,ts225657,Halston,SHOW,2021,47,7.5,14040.0,21.349,7.3
4332,4943,ts229335,Anxious People,SHOW,2021,29,6.8,3709.0,2.972,6.4
4334,4945,ts287976,Young Royals,SHOW,2021,45,8.3,26732.0,29.825,8.9
4337,4949,ts255037,Resident Evil: Infinite Darkness,SHOW,2021,27,5.8,9500.0,25.489,7.9
4338,4950,ts312984,Our Blues,SHOW,2022,68,7.7,209.0,64.558,9.0
4339,4951,ts95572,The Serpent,SHOW,2021,57,7.6,41782.0,29.419,7.6
4340,4953,ts287352,Hit & Run,SHOW,2021,49,7.1,8367.0,1.4,7.5
4343,4958,ts273436,Murder Among the Mormons,SHOW,2021,53,7.0,6028.0,4.696,7.3
4346,4961,ts237972,Katla,SHOW,2021,46,7.0,13095.0,73.252,7.2
4347,4962,ts262246,The Last Bus,SHOW,2022,35,5.0,500.0,5.887,8.1
4348,4963,ts330347,Cracow Monsters,SHOW,2022,52,5.5,1492.0,218.835,6.7
4349,4964,ts328541,The Puppet Master: Hunting the Ultimate Conman,SHOW,2022,42,7.0,5224.0,8.688,6.7
4350,4965,ts302363,Twenty Five Twenty One,SHOW,2022,76,8.7,4081.0,76.371,8.6
4353,4968,ts88578,Firefly Lane,SHOW,2021,52,7.4,20300.0,21.558,7.7
4355,4970,ts308845,The Billion Dollar Code,SHOW,2021,67,8.0,7313.0,12.167,8.3
4361,4976,ts330425,The Principles of Pleasure,SHOW,2022,51,4.7,64.0,6.073,7.3
4363,4978,ts282131,Attenborough's Life in Colour,SHOW,2021,51,8.2,3090.0,3.813,7.6
4366,4981,ts331680,Making Fun,SHOW,2022,41,7.0,557.0,3.698,7.0
4367,4983,ts220553,The Irregulars,SHOW,2021,53,5.9,14714.0,14.099,7.6
4369,4985,ts328194,My Name,SHOW,2021,50,7.8,18446.0,90.655,8.4
4371,4987,ts307649,Turning Point: 9/11 and the War on Terror,SHOW,2021,62,8.0,8881.0,12.219,7.4
4374,4990,ts296214,How to Become a Tyrant,SHOW,2021,27,7.4,8041.0,13.37,7.4
4376,4993,ts283080,Who Killed Sara?,SHOW,2021,41,6.4,12148.0,96.969,7.7
4377,4994,ts287438,The Innocent,SHOW,2021,58,7.8,29019.0,17.533,7.8
4378,4995,ts219423,Masters of the Universe: Revelation,SHOW,2021,26,5.2,26127.0,29.588,7.0
4380,4997,ts108042,Maya and the Three,SHOW,2021,131,8.1,3597.0,55.962,7.7
4382,4999,ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,2021,47,7.5,23939.0,14.926,7.4
4383,5000,ts281062,The Girl from Oslo,SHOW,2021,31,6.3,2973.0,1.4,7.5
4384,5001,ts343427,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,25,6.6,148.0,23.058,6.7
4390,5007,ts271867,Vincenzo,SHOW,2021,81,8.4,15134.0,45.98,8.8
4391,5008,ts272980,The One,SHOW,2021,42,6.6,12367.0,17.293,6.9
4395,5012,ts273229,Feria: The Darkest Light,SHOW,2022,50,5.7,1532.0,27.69,7.0
4399,5016,ts328605,Midnight at the Pera Palace,SHOW,2022,44,7.1,6624.0,6.78,7.2
4400,5017,ts314135,VOIR,SHOW,2021,20,6.8,1255.0,3.794,7.2
4403,5020,ts287559,Jupiter's Legacy,SHOW,2021,45,6.7,37235.0,48.307,7.3
4410,5029,ts270405,Pretend It's a City,SHOW,2021,29,8.1,7096.0,5.846,7.7
4412,5031,ts271595,Crime Scene: The Vanishing at the Cecil Hotel,SHOW,2021,55,5.9,16799.0,27.734,7.2
4414,5033,ts290643,Super Crooks,SHOW,2021,30,7.1,1984.0,4.011,7.1
4415,5034,ts329700,Life After Death with Tyler Henry,SHOW,2022,43,5.5,522.0,2.569,5.5
4419,5039,ts314594,Catching Killers,SHOW,2021,40,7.1,2908.0,22.866,6.9
4421,5041,ts315611,Animal,SHOW,2021,45,7.9,857.0,3.401,8.7
4422,5042,ts297483,Hometown Cha-Cha-Cha,SHOW,2021,78,8.5,9987.0,34.738,8.2
4427,5048,ts343251,Green Mothers' Club,SHOW,2022,69,7.1,38.0,46.539,7.7
4432,5053,ts1475,Chosen,SHOW,2022,44,4.3,1111.0,10.197,6.9
4434,5055,ts297846,An astrological guide for broken hearts,SHOW,2021,34,7.1,2827.0,40.403,7.4
4435,5056,ts288087,Sophie: A Murder in West Cork,SHOW,2021,55,6.8,5093.0,3.62,6.5
4437,5058,ts329885,Standing Up,SHOW,2022,46,6.2,133.0,4.036,9.0
4438,5059,ts296563,Who Rules The World,SHOW,2022,44,9.2,81.0,57.401,8.7
4439,5060,ts306203,Monsters Inside: The 24 Faces of Billy Milligan,SHOW,2021,61,6.2,3038.0,24.961,7.2
4440,5061,ts304053,Countdown: Inspiration4 Mission to Space,SHOW,2021,50,7.9,1642.0,4.827,6.7
4441,5062,ts253813,Glória,SHOW,2021,44,8.0,3941.0,4.075,7.0
4442,5063,ts284702,This Is a Robbery: The World's Biggest Art Heist,SHOW,2021,53,6.5,4246.0,4.116,7.0
4449,5070,ts299865,Heist,SHOW,2021,43,6.8,1698.0,3.388,6.9
4450,5071,ts269676,History of Swear Words,SHOW,2021,21,6.4,4776.0,1.4,6.9
4451,5072,ts104499,Trese,SHOW,2021,29,7.0,3701.0,31.828,7.4
4452,5073,ts288744,The Sound of Magic,SHOW,2022,69,8.0,982.0,53.301,7.5
4458,5080,ts319303,He's Expecting,SHOW,2022,26,1.6,2735.0,6.878,4.0
4460,5082,ts314742,He-Man and the Masters of the Universe,SHOW,2021,26,5.8,1618.0,28.193,7.4
4465,5087,ts272463,Colin in Black & White,SHOW,2021,32,5.4,7021.0,32.746,6.5
4466,5088,ts286317,The Sons of Sam: A Descent Into Darkness,SHOW,2021,60,7.0,8124.0,8.566,7.4
4468,5090,ts320426,Crime Scene: The Times Square Killer,SHOW,2021,49,6.5,3355.0,6.297,7.0
4471,5093,ts296825,Gone for Good,SHOW,2021,49,6.3,3863.0,7.426,5.9
4472,5095,ts256311,High-Rise Invasion,SHOW,2021,25,6.6,2575.0,42.457,8.4
4473,5097,ts269881,Record of Ragnarok,SHOW,2021,24,6.2,4647.0,147.396,8.6
4478,5102,ts287294,"Money, Explained",SHOW,2021,23,6.9,2143.0,15.194,7.7
4480,5106,ts312071,The Way of the Househusband,SHOW,2021,17,7.3,3724.0,24.343,8.7
4481,5107,ts271888,Fate: The Winx Saga,SHOW,2021,50,6.8,37995.0,81.023,8.4
4482,5108,ts250092,Shaman King,SHOW,2021,23,7.0,1480.0,73.903,8.4
4484,5110,ts302312,Jaguar,SHOW,2021,43,5.7,1718.0,45.098,7.2
4486,5112,ts287328,Yasuke,SHOW,2021,29,6.2,4999.0,12.642,7.8
4487,5113,ts317422,Saturday Morning All Star Hits!,SHOW,2021,23,7.6,846.0,5.326,5.6
4493,5123,ts265991,The Cook of Castamar,SHOW,2021,54,7.4,3637.0,16.009,7.1
4494,5124,ts304468,Thirty-Nine,SHOW,2022,73,7.9,150.0,10.741,9.5
4496,5127,ts315041,Bulgasal: Immortal Souls,SHOW,2021,71,7.4,1897.0,41.943,8.1
4497,5128,ts291718,Pretty Smart,SHOW,2021,24,5.7,4209.0,5.759,7.0
4499,5131,ts300456,My Unorthodox Life,SHOW,2021,40,5.5,1170.0,4.329,6.5
4500,5132,ts307925,On the Verge,SHOW,2021,32,6.5,2841.0,9.044,5.8
4504,5137,ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,40,6.4,1262.0,15.424,7.4
4506,5139,ts273485,Baki Hanma,SHOW,2021,24,6.6,1483.0,323.144,8.0
4508,5142,ts268102,Juvenile Justice,SHOW,2022,61,8.0,2163.0,167.055,8.4
4509,5143,ts282133,City of Ghosts,SHOW,2021,19,6.1,10.0,3.701,7.3
4510,5144,ts273100,DOTA: Dragon's Blood,SHOW,2021,26,7.8,17429.0,38.415,8.0
4511,5145,ts271604,Blue Period,SHOW,2021,25,7.7,1712.0,17.658,7.7
4512,5146,ts313781,The Club,SHOW,2021,47,7.9,7810.0,7.232,7.2
4513,5147,ts311791,The Raincoat Killer: Chasing a Predator in Korea,SHOW,2021,48,6.4,1864.0,26.15,6.7
4514,5148,ts305264,School of Chocolate,SHOW,2021,38,7.6,1572.0,3.352,6.9
4518,5152,ts222864,Falling Into Your Smile,SHOW,2021,44,8.4,2019.0,44.455,9.4
4521,5155,ts255486,Godzilla Singular Point,SHOW,2021,24,6.5,1612.0,33.642,7.3
4522,5156,ts215989,Snabba Cash,SHOW,2021,43,7.6,8176.0,10.27,7.0
4524,5159,ts299874,Cocaine Cowboys: The Kings of Miami,SHOW,2021,53,7.1,2624.0,3.628,7.8
4525,5160,ts257345,Wild Abandon,SHOW,2022,51,7.2,3634.0,5.624,7.6
4529,5166,ts287722,The Upshaws,SHOW,2021,30,6.8,2296.0,1.4,8.4
4532,5169,ts270798,Love (ft. Marriage and Divorce),SHOW,2021,69,6.6,433.0,34.001,6.6
4535,5172,ts320302,Neymar: The Perfect Chaos,SHOW,2022,55,6.6,2907.0,43.212,7.4
4536,5173,ts288005,"Nevertheless,",SHOW,2021,69,7.2,4485.0,49.993,8.0
4539,5176,ts246178,Eden,SHOW,2021,25,6.6,1111.0,10.658,6.9
4541,5178,ts246073,Tribes of Europa,SHOW,2021,47,6.7,11794.0,53.488,7.2
4543,5180,ts192196,Q-Force,SHOW,2021,23,6.4,4963.0,20.176,7.3
4545,5182,ts308838,Bad Sport,SHOW,2021,65,7.3,1912.0,2.785,7.4
4546,5183,ts216407,Age of Samurai: Battle for Japan,SHOW,2021,43,7.4,4022.0,36.228,7.1
4548,5185,ts271025,Bling Empire,SHOW,2021,39,5.8,2608.0,6.769,9.2
4550,5187,ts29800,Surviving Death,SHOW,2021,54,6.1,1991.0,0.6,6.9
4552,5189,ts317522,Dig Deeper: The Disappearance of Birgit Meier,SHOW,2021,59,7.3,1622.0,2.116,7.9
4553,5190,ts317078,The Journalist,SHOW,2022,51,7.0,542.0,10.647,8.1
4556,5193,ts305263,Baking Impossible,SHOW,2021,49,7.0,1004.0,5.68,6.0
4558,5195,ts271321,Beyond Evil,SHOW,2021,66,8.1,2776.0,14.702,8.4
4567,5205,ts220196,Centaurworld,SHOW,2021,29,7.6,1939.0,9.714,7.5
4569,5210,ts289620,House of Secrets: The Burari Deaths,SHOW,2021,45,7.4,9504.0,12.606,7.6
4571,5212,ts301999,Open Your Eyes,SHOW,2021,47,6.5,1413.0,28.752,7.2
4572,5214,ts319333,Tiger King: The Doc Antle Story,SHOW,2021,42,6.2,1330.0,4.29,6.5
4573,5215,ts313668,Tear Along the Dotted Line,SHOW,2021,19,8.7,7595.0,51.108,8.4
4575,5217,ts283610,Feels Like Ishq,SHOW,2021,42,6.4,1514.0,11.091,6.0
4577,5220,ts306510,Octonauts: Above & Beyond,SHOW,2021,25,7.4,66.0,20.5,8.0
4578,5222,ts271517,The Crew,SHOW,2021,29,6.5,5396.0,11.347,7.2
4579,5223,ts306322,The Unlikely Murderer,SHOW,2021,46,7.0,3954.0,4.269,7.4
4583,5228,ts302714,The Kingdom,SHOW,2021,47,6.5,1319.0,10.804,7.3
4584,5230,ts271593,Spycraft,SHOW,2021,34,6.7,1976.0,8.201,7.0
4585,5231,ts310376,"Sex, Love & Goop",SHOW,2021,35,4.8,713.0,9.494,5.3
4586,5232,ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,11,1.7,509.0,2.153,8.0
4587,5233,ts293814,Sparking Joy with Marie Kondo,SHOW,2021,20,6.2,341.0,3.389,7.2
4588,5234,ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021,12,7.4,2254.0,25.284,8.2
4589,5235,ts320557,Elite Short Stories: Patrick,SHOW,2021,12,6.1,671.0,90.94,7.3
4591,5237,ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,43,5.5,1371.0,28.31,7.3
4594,5240,ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,26,7.0,494.0,1.827,7.5
4595,5241,ts317297,The Orbital Children,SHOW,2022,32,6.4,497.0,11.697,8.0
4596,5242,ts223450,Move to Heaven,SHOW,2021,52,8.6,5307.0,41.824,7.8
4597,5244,ts255779,Gabby's Dollhouse,SHOW,2021,23,7.2,344.0,1.4,8.8
4598,5245,ts287045,Fatma,SHOW,2021,42,7.4,8185.0,1.4,7.3
4599,5246,ts320183,Single’s Inferno,SHOW,2021,64,7.2,1460.0,6.402,9.0
4603,5250,ts301914,Inspector Koo,SHOW,2021,69,6.9,534.0,12.57,7.3
4604,5251,ts283676,Last Chance U: Basketball,SHOW,2021,60,8.3,2429.0,6.768,7.7
4605,5252,ts272669,Waffles + Mochi,SHOW,2021,30,7.5,463.0,4.111,7.0
4606,5253,ts268835,Sisyphus,SHOW,2021,71,7.0,3688.0,15.59,7.2
4607,5254,ts317612,Love is Blind: Japan,SHOW,2022,57,7.1,394.0,15.158,7.5
4608,5255,ts308511,Back to 15,SHOW,2022,39,6.6,574.0,7.725,6.3
4610,5258,ts308689,Misfit: The Series,SHOW,2021,24,7.2,72.0,3.749,8.3
4611,5260,ts269286,Once Upon a Time... Happily Never After,SHOW,2022,30,5.4,437.0,456.283,6.9
4612,5261,ts320075,Aranyak,SHOW,2021,41,7.9,7629.0,5.317,7.7
4613,5262,ts304058,Ganglands,SHOW,2021,46,7.0,2460.0,46.384,7.4
4616,5265,ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,11,6.3,1851.0,25.481,7.6
4620,5270,ts72196,Swap Shop,SHOW,2021,30,6.7,325.0,2.434,6.7
4621,5271,ts269493,Headspace Guide to Meditation,SHOW,2021,22,8.4,1540.0,5.733,7.8
4622,5272,ts310331,Twenty Somethings: Austin,SHOW,2021,30,6.0,427.0,5.783,1.0
4626,5278,ts287802,Penguin Town,SHOW,2021,30,7.9,824.0,3.024,7.8
4627,5279,ts239188,Kitz,SHOW,2021,44,5.7,2302.0,10.995,7.7
4628,5282,ts283528,This Is Pop,SHOW,2021,44,6.9,1076.0,5.624,7.8
4632,5288,ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,13,6.2,655.0,63.767,6.9
4634,5290,ts306068,Luna Park,SHOW,2021,50,6.4,691.0,4.904,8.1
4635,5292,ts319412,Forecasting Love and Weather,SHOW,2022,66,7.2,1016.0,23.8,9.0
4639,5297,ts272366,Amend: The Fight for America,SHOW,2021,59,7.8,1281.0,11.337,7.1
4640,5298,ts271726,Go Dog Go,SHOW,2021,24,7.2,179.0,6.394,8.0
4644,5302,ts317526,Selling Tampa,SHOW,2021,40,4.4,708.0,3.28,10.0
4646,5305,ts258415,Elves,SHOW,2021,24,5.5,4075.0,112.622,7.0
4650,5309,ts302653,Light the Night,SHOW,2021,57,7.4,968.0,19.501,8.9
4651,5310,ts330132,800 Meters,SHOW,2022,52,6.9,459.0,3.827,6.5
4652,5311,ts14520,Action Pack,SHOW,2022,28,6.5,66.0,3.669,10.0
4653,5314,ts271720,Pui Pui Molcar,SHOW,2021,2,8.1,335.0,8.131,8.1
4654,5315,ts282291,Generation 56K,SHOW,2021,30,7.4,2317.0,1.4,7.5
4656,5317,ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,12,6.1,620.0,80.049,7.0
4658,5320,ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,12,7.3,1903.0,30.602,7.7
4659,5321,ts308516,"Young, Famous & African",SHOW,2022,43,4.6,354.0,7.159,9.8
4663,5325,ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,14,6.9,2609.0,68.14,7.7
4665,5327,ts104362,Kid Cosmic,SHOW,2021,23,7.9,1354.0,19.327,8.8
4666,5328,ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,31,6.8,900.0,4.697,7.1
4667,5329,ts90023,AlRawabi School for Girls,SHOW,2021,48,7.4,5708.0,76.499,7.5
4669,5331,ts260502,Until Life Do Us Part,SHOW,2021,41,7.4,631.0,14.12,9.0
4671,5333,ts232506,50M2,SHOW,2021,49,6.9,5516.0,9.07,7.5
4672,5334,ts326029,Savage Rhythm,SHOW,2022,38,6.3,28.0,312.625,7.1
4673,5335,ts317720,Coming Out Colton,SHOW,2021,36,6.7,1087.0,2.275,7.6
4675,5337,ts312200,I Am Georgina,SHOW,2022,41,3.9,2729.0,142.386,7.5
4678,5340,ts244930,Angry Birds: Summer Madness,SHOW,2022,14,6.3,436.0,27.957,7.2
4680,5342,ts272939,The Lost Pirate Kingdom,SHOW,2021,43,6.6,2702.0,8.884,7.9
4682,5344,ts108621,Sky Rojo,SHOW,2021,27,6.5,8569.0,68.251,7.7
4683,5345,ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,35,7.0,94.0,1.92,7.0
4686,5349,ts288472,You Are My Spring,SHOW,2021,69,7.5,532.0,6.048,8.2
4691,5354,ts319460,Russell Howard: Lubricant,SHOW,2021,63,7.0,791.0,1.4,5.3
4692,5355,ts302489,Chicago Party Aunt,SHOW,2021,23,5.3,1383.0,4.432,6.5
4693,5357,ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,53,7.7,836.0,64.787,7.4
4694,5358,ts320872,Queer Eye Germany,SHOW,2022,50,7.5,788.0,2.49,1.0
4696,5360,ts317423,Love Never Lies,SHOW,2021,50,5.6,228.0,2.386,6.8
4699,5363,ts288065,Naomi Osaka,SHOW,2021,37,6.2,1287.0,1.4,7.5
4700,5365,ts226392,Sexify,SHOW,2021,44,6.5,4907.0,15.189,7.6
4701,5366,ts306188,Motel Makeover,SHOW,2021,30,4.8,688.0,2.824,5.0
4702,5367,ts312094,JAPAN SINKS: People of Hope,SHOW,2021,54,6.7,404.0,7.92,5.8
4707,5372,ts288195,Invisible City,SHOW,2021,36,7.7,18.0,10.616,7.1
4708,5373,ts257271,The Time It Takes,SHOW,2021,13,7.1,1183.0,6.521,7.0
4715,5380,ts328617,Too Hot to Handle: Brazil,SHOW,2021,56,5.4,443.0,11.347,7.5
4716,5381,ts297247,That Girl Lay Lay,SHOW,2021,23,3.4,232.0,2.874,9.5
4718,5383,ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,30,6.5,157.0,2.072,6.7
4720,5385,ts297675,Sexy Beasts,SHOW,2021,23,4.6,1105.0,47.536,6.0
4722,5387,ts282840,Worn Stories,SHOW,2021,30,6.6,311.0,3.014,6.9
4723,5388,ts321966,WWII in Color: Road to Victory,SHOW,2021,51,8.2,1362.0,5.603,7.9
4724,5389,ts302058,Everything Will Be Fine,SHOW,2021,32,6.2,335.0,5.414,7.5
4726,5391,ts321437,Fishbowl Wives,SHOW,2022,43,6.1,704.0,18.976,6.6
4727,5392,ts291150,Soil,SHOW,2021,48,7.2,478.0,2.744,8.0
4729,5394,ts286632,Why Are You Like This?,SHOW,2021,24,6.5,1480.0,3.734,7.7
4730,5395,ts330012,Eternally Confused and Eager for Love,SHOW,2022,23,6.7,1302.0,6.71,6.4
4731,5396,ts313849,Blown Away: Christmas,SHOW,2021,29,6.7,466.0,1.941,7.5
4732,5397,ts314395,The Motive,SHOW,2021,35,5.3,1383.0,15.418,5.7
4733,5398,ts329711,"Love, Life & Everything in Between",SHOW,2022,27,5.3,65.0,20.664,6.0
4734,5400,ts317064,Where Is Marta?,SHOW,2021,63,6.8,1150.0,4.945,7.4
4738,5404,ts235563,Daughter from Another Mother,SHOW,2021,38,7.2,1766.0,69.452,7.5
4740,5406,ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,50,6.5,777.0,2.647,7.8
4742,5408,ts310335,Insiders,SHOW,2021,48,4.2,609.0,6.359,6.7
4745,5411,ts305890,Too Hot to Handle: Latino,SHOW,2021,36,5.2,260.0,4.966,7.3
4747,5414,ts331654,Pedal to Metal,SHOW,2022,38,7.5,51.0,7.027,7.0
4748,5416,ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,37,6.6,474.0,2.764,6.0
4750,5418,ts273245,Dad Stop Embarrassing Me!,SHOW,2021,25,4.1,1853.0,5.64,7.5
4751,5419,ts287703,Mine,SHOW,2021,69,7.8,1101.0,9.07,7.6
4752,5420,ts287838,Mad for Each Other,SHOW,2021,35,7.9,1518.0,15.371,8.3
4753,5421,ts243780,Sharkdog,SHOW,2021,0,6.2,136.0,11.475,9.8
4754,5422,ts289364,Cat People,SHOW,2021,32,6.3,266.0,4.257,6.3
4755,5423,ts279953,Law School,SHOW,2021,60,8.1,2024.0,7.902,8.0
4757,5426,ts301609,Love Is Blind: Brazil,SHOW,2021,56,6.1,425.0,5.109,6.4
4759,5428,ts297065,Tattoo Redo,SHOW,2021,30,5.8,680.0,6.217,5.5
4760,5429,ts304709,Bake Squad,SHOW,2021,38,6.9,651.0,5.274,8.0
4761,5430,ts273318,Country Comfort,SHOW,2021,24,6.9,3301.0,9.488,7.8
4762,5431,ts329882,Secrets of Summer,SHOW,2022,30,5.9,110.0,26.996,8.0
4763,5433,ts317144,Adventure Beast,SHOW,2021,19,5.2,496.0,7.408,7.7
4770,5441,ts282155,Zero,SHOW,2021,24,5.6,1270.0,7.106,7.6
4771,5442,ts285469,Headspace Guide to Sleep,SHOW,2021,19,6.8,445.0,1.4,8.8
4772,5443,ts272515,Dealer,SHOW,2021,32,6.1,659.0,5.143,7.0
4775,5446,ts299485,A Tale Dark & Grimm,SHOW,2021,31,7.3,1193.0,15.774,7.7
4776,5447,ts288540,Ray,SHOW,2021,59,7.2,8668.0,4.004,6.8
4783,5455,ts313902,Your Life is a Joke,SHOW,2021,37,5.5,83.0,1.709,3.0
4787,5459,ts275448,Navillera,SHOW,2021,64,8.8,2024.0,13.399,8.5
4788,5460,ts287853,Coyotes,SHOW,2021,45,5.1,293.0,2.967,6.9
