id,title,type,release_year,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,numberTags
tm455715,Dilan 1991,MOVIE,2019,118,"['drama', 'romance']",0.0,6.8,1047.0,3.351,6.8,2
tm476496,Bhai - Vyakti Ki Valli 2,MOVIE,2019,130,"['comedy', 'drama']",0.0,7.8,195.0,1.314,8.0,2
tm815509,Elf Pets: A Fox Cub's Christmas Tale,MOVIE,2019,28,"['animation', 'fantasy']",0.0,4.7,98.0,1.96,2.0,2
tm846354,#FriendButMarried 2,MOVIE,2020,104,"['drama', 'comedy', 'romance']",0.0,6.9,300.0,1.298,7.5,3
tm823350,Luccas Neto in: Summer Camp,MOVIE,2019,87,['comedy'],0.0,2.8,52.0,1.666,8.4,1
tm915354,Girl's Revenge,MOVIE,2020,81,['drama'],0.0,5.7,190.0,3.153,5.1,1
tm451502,Kolaiyuthir Kaalam,MOVIE,2019,109,"['thriller', 'drama']",0.0,2.6,398.0,2.332,4.2,2
tm450129,Sakaling Maging Tayo,MOVIE,2019,90,"['comedy', 'romance']",0.0,7.1,73.0,1.741,8.0,2
tm921230,Story of Kale: When Someone's in Love,MOVIE,2020,77,"['drama', 'romance']",0.0,6.4,270.0,3.615,7.0,2
ts222362,Mighty Little Bheem: Diwali,SHOW,2019,24,"['comedy', 'animation']",1.0,7.7,35.0,2.122,10.0,2
tm451269,Born Beautiful,MOVIE,2019,96,['comedy'],0.0,5.5,118.0,1.867,5.7,1
tm840236,Milea,MOVIE,2020,99,"['romance', 'drama']",0.0,6.4,547.0,2.213,5.7,2
tm460411,Stunt School,MOVIE,2019,95,['comedy'],0.0,4.4,1123.0,1.844,4.0,1
ts264270,Anatomy of a Scandal,SHOW,2022,45,"['drama', 'thriller']",1.0,7.0,16425.0,40.449,7.8,2
ts217231,Heartstopper,SHOW,2022,28,"['drama', 'romance']",1.0,8.9,28978.0,926.362,8.9,2
ts108385,Inventing Anna,SHOW,2022,68,['drama'],1.0,6.8,54105.0,126.677,6.8,1
tm1082564,The Adam Project,MOVIE,2022,106,"['drama', 'action', 'comedy', 'scifi']",0.0,6.7,156603.0,919.599,7.0,4
tm1043537,Operation Mincemeat,MOVIE,2022,128,"['drama', 'war']",0.0,6.9,1972.0,43.158,6.7,2
tm674063,The Power of the Dog,MOVIE,2021,126,"['drama', 'romance', 'western']",0.0,6.9,158487.0,62.339,6.8,3
ts225061,Pieces of Her,SHOW,2022,52,"['crime', 'drama', 'thriller']",1.0,6.4,11322.0,15.955,6.6,3
tm1166024,Choose or Die,MOVIE,2022,85,"['thriller', 'drama', 'horror']",0.0,4.7,14911.0,45.532,5.3,3
tm1075698,Metal Lords,MOVIE,2022,97,"['drama', 'comedy', 'music']",0.0,6.7,19689.0,343.77,6.8,3
ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,2022,61,"['crime', 'documentation']",1.0,7.2,3984.0,534.857,7.8,2
tm1120543,The Bubble,MOVIE,2022,126,['comedy'],0.0,4.7,20080.0,250.543,4.9,1
tm1185367,White Hot: The Rise & Fall of Abercrombie & Fitch,MOVIE,2022,88,['documentation'],0.0,5.6,1184.0,10.804,5.7,1
ts256310,Pacific Rim: The Black,SHOW,2021,24,"['animation', 'action', 'scifi']",2.0,7.0,4796.0,76.137,8.4,3
ts270910,Vikings: Valhalla,SHOW,2022,51,"['war', 'action', 'drama', 'history', 'romance']",1.0,7.1,31330.0,504.811,8.1,5
ts222333,Arcane,SHOW,2021,41,"['action', 'scifi', 'drama', 'fantasy', 'animation']",1.0,9.1,175412.0,138.891,9.1,5
tm1083293,Windfall,MOVIE,2022,92,"['thriller', 'crime', 'drama']",0.0,5.7,17218.0,133.608,5.3,3
tm979026,"tick, tick... BOOM!",MOVIE,2021,121,['drama'],0.0,7.5,96418.0,40.707,7.8,1
ts301625,Hold Tight,SHOW,2022,47,"['crime', 'drama', 'thriller']",1.0,6.1,1113.0,14.897,7.2,3
ts311987,Bad Vegan: Fame. Fraud. Fugitives.,SHOW,2022,52,"['crime', 'documentation']",1.0,5.8,2062.0,4.076,5.1,2
ts215951,Midnight Mass,SHOW,2021,64,"['action', 'drama', 'fantasy', 'horror', 'scifi']",1.0,7.7,102321.0,138.708,7.6,5
tm856378,Don't Look Up,MOVIE,2021,138,"['scifi', 'drama', 'comedy']",0.0,7.2,498447.0,115.376,7.2,3
ts307973,Murderville,SHOW,2022,34,"['crime', 'comedy']",1.0,6.9,10414.0,6.027,5.9,2
ts240453,Clark,SHOW,2022,61,"['comedy', 'crime', 'drama', 'thriller', 'action']",1.0,7.5,1991.0,52.364,7.1,5
ts333834,The Ultimatum: Marry or Move On,SHOW,2022,50,['reality'],1.0,5.4,1440.0,3.902,7.0,1
tm852172,Apollo 10½:  A Space Age Childhood,MOVIE,2022,98,"['comedy', 'action', 'animation', 'romance', 'family', 'horror', 'drama', 'scifi']",0.0,7.3,4932.0,12.34,7.1,8
ts294338,Hard Cell,SHOW,2022,26,"['comedy', 'documentation', 'sport']",1.0,6.1,618.0,3.175,5.5,3
ts256072,The Woman in the House Across the Street from the Girl in the Window,SHOW,2022,26,"['crime', 'comedy', 'drama', 'thriller']",1.0,6.3,38964.0,16.343,7.2,4
ts256710,Archive 81,SHOW,2022,54,"['scifi', 'drama', 'horror', 'thriller']",1.0,7.3,43068.0,99.77,7.4,4
tm413169,Peter Rabbit 2: The Runaway,MOVIE,2021,93,"['fantasy', 'family', 'comedy', 'action', 'animation', 'crime', 'drama']",0.0,6.2,10714.0,120.527,7.3,7
ts343599,Jimmy Savile: A British Horror Story,SHOW,2022,85,"['crime', 'documentation']",1.0,6.7,4711.0,6.13,7.1,2
ts220305,Squid Game,SHOW,2021,54,"['action', 'drama', 'thriller']",2.0,8.0,416738.0,272.707,7.8,3
tm1185374,The Mystery of Marilyn Monroe: The Unheard Tapes,MOVIE,2022,101,['documentation'],0.0,6.2,2233.0,205.417,6.3,1
tm1064065,Black Crab,MOVIE,2022,114,"['war', 'action', 'drama', 'scifi', 'thriller']",0.0,5.6,17101.0,944.405,6.2,5
ts343432,Yakamoz S-245,SHOW,2022,48,"['scifi', 'action', 'drama', 'thriller']",1.0,6.1,3861.0,26.545,7.2,4
tm1137051,Bubble,MOVIE,2022,101,"['scifi', 'thriller', 'animation', 'action', 'drama', 'fantasy', 'romance', 'sport']",0.0,6.5,2468.0,62.08,7.8,8
tm1080083,The Lost Daughter,MOVIE,2021,122,['drama'],0.0,6.7,56650.0,46.069,6.6,1
tm1191224,365 Days: This Day,MOVIE,2022,111,"['romance', 'drama']",0.0,2.5,10739.0,1823.374,5.6,2
tm370144,The Mitchells vs. the Machines,MOVIE,2021,113,"['animation', 'comedy', 'family', 'scifi']",0.0,7.6,100787.0,60.224,8.0,4
tm404856,Red Notice,MOVIE,2021,117,"['comedy', 'crime', 'thriller', 'action']",0.0,6.3,255356.0,390.768,6.8,4
ts281927,Stay Close,SHOW,2021,47,"['crime', 'drama', 'thriller']",1.0,6.9,28669.0,12.185,7.2,3
ts223537,Maid,SHOW,2021,54,"['drama', 'comedy']",1.0,8.4,74955.0,0.6,7.9,2
ts340376,The Marked Heart,SHOW,2022,44,"['thriller', 'drama']",2.0,6.3,1103.0,1455.085,6.8,2
ts346959,Meltdown: Three Mile Island,SHOW,2022,44,"['documentation', 'history']",1.0,7.0,958.0,16.052,6.3,2
ts87242,Shadow and Bone,SHOW,2021,52,"['scifi', 'drama', 'fantasy', 'action']",1.0,7.6,77782.0,40.145,8.2,4
ts296046,Lupin,SHOW,2021,46,"['crime', 'drama', 'comedy', 'action']",3.0,7.5,100575.0,80.767,7.9,4
tm937814,The Alpinist,MOVIE,2021,92,['documentation'],0.0,8.0,7192.0,9.969,7.7,1
tm825714,The Harder They Fall,MOVIE,2021,139,"['action', 'drama', 'western']",0.0,6.5,57549.0,259.097,6.7,3
tm1014947,Against the Ice,MOVIE,2022,102,"['drama', 'history']",0.0,6.5,18057.0,190.822,6.8,2
ts227473,Brand New Cherry Flavor,SHOW,2021,43,"['thriller', 'drama', 'horror', 'scifi']",1.0,7.1,14449.0,94.346,6.9,4
ts321918,Human Resources,SHOW,2022,27,"['comedy', 'romance', 'animation']",1.0,7.2,4761.0,37.594,6.8,3
ts225855,All of Us Are Dead,SHOW,2022,61,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'horror']",1.0,7.5,41393.0,678.734,8.5,6
ts257504,Heirs to the Land,SHOW,2022,54,"['comedy', 'scifi', 'drama', 'history']",1.0,7.0,599.0,22.957,5.6,4
tm1142224,The House,MOVIE,2022,97,"['animation', 'drama', 'comedy', 'thriller']",0.0,6.8,12270.0,8.347,7.0,4
tm1185360,Return to Space,MOVIE,2022,128,['documentation'],0.0,7.3,3270.0,35.747,6.3,1
tm1165983,The Weekend Away,MOVIE,2022,91,"['thriller', 'crime', 'drama']",0.0,5.6,20207.0,293.216,5.9,3
ts102086,Behind Her Eyes,SHOW,2021,50,"['drama', 'thriller']",1.0,7.2,57514.0,27.95,7.6,2
tm857461,Gangubai Kathiawadi,MOVIE,2022,157,"['drama', 'crime']",0.0,7.0,44045.0,48.715,7.7,2
ts330402,Is It Cake?,SHOW,2022,38,['reality'],1.0,5.7,465.0,5.257,7.6,1
tm1120855,Along for the Ride,MOVIE,2022,106,"['romance', 'drama']",0.0,6.0,1432.0,229.844,6.8,2
ts329699,The Andy Warhol Diaries,SHOW,2022,66,['documentation'],1.0,7.7,1496.0,2.932,7.6,1
tm1019177,The Colony,MOVIE,2021,104,"['scifi', 'thriller', 'action']",0.0,5.4,7434.0,23.892,5.6,3
tm1166288,Rescued by Ruby,MOVIE,2022,93,"['drama', 'family']",0.0,7.1,6417.0,155.052,7.1,2
ts237722,The Cuphead Show!,SHOW,2022,15,"['family', 'fantasy', 'animation', 'action', 'comedy']",1.0,7.5,5792.0,107.524,8.1,5
tm1166020,The Takedown,MOVIE,2022,119,"['crime', 'drama', 'action', 'comedy']",0.0,5.7,1768.0,255.762,5.6,4
tm1066826,Diana: The Musical,MOVIE,2021,117,['drama'],0.0,4.3,1189.0,5.947,5.8,1
ts85985,Cowboy Bebop,SHOW,2021,45,"['scifi', 'comedy', 'crime', 'drama', 'fantasy', 'action']",1.0,6.6,35427.0,19.747,6.9,6
tm991529,The Hand of God,MOVIE,2021,130,['drama'],0.0,7.4,30235.0,42.813,7.6,1
ts343430,The 7 Lives of Lea,SHOW,2022,41,"['drama', 'thriller', 'crime', 'fantasy']",1.0,7.5,1196.0,81.887,7.7,4
tm1092864,The Unforgivable,MOVIE,2021,112,"['drama', 'crime']",0.0,7.1,101975.0,78.677,7.5,2
tm986168,The Guilty,MOVIE,2021,90,"['drama', 'thriller', 'action', 'crime']",0.0,6.3,113483.0,46.903,6.4,4
tm983784,Coming Home in the Dark,MOVIE,2021,93,"['horror', 'thriller']",0.0,5.7,4049.0,33.096,5.9,2
tm1150385,The Tinder Swindler,MOVIE,2022,114,"['crime', 'documentation']",0.0,7.2,57606.0,78.602,7.1,2
ts232107,The Silent Sea,SHOW,2021,45,"['horror', 'drama', 'scifi', 'thriller']",1.0,6.9,18548.0,138.542,8.0,4
ts237713,Sweet Tooth,SHOW,2021,45,"['scifi', 'drama', 'fantasy', 'action']",2.0,7.8,49182.0,82.385,8.0,4
tm1033470,Till Death,MOVIE,2021,89,"['horror', 'thriller']",0.0,5.8,19029.0,30.573,6.5,2
ts300391,Clickbait,SHOW,2021,46,"['thriller', 'crime', 'drama']",1.0,7.2,50140.0,60.49,7.6,3
ts94677,Worst Roommate Ever,SHOW,2022,47,"['crime', 'documentation', 'drama', 'thriller']",1.0,8.1,8.0,8.063,7.6,4
ts251675,Hellbound,SHOW,2021,52,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy']",1.0,6.6,22107.0,218.433,7.6,6
ts234817,In from the Cold,SHOW,2022,49,"['drama', 'scifi', 'thriller', 'action', 'crime']",1.0,6.2,6663.0,10.393,7.6,5
tm1185687,Silverton Siege,MOVIE,2022,100,"['drama', 'action', 'crime', 'thriller']",0.0,6.1,2122.0,393.011,6.9,4
ts286731,Komi Can't Communicate,SHOW,2021,24,"['drama', 'comedy', 'animation', 'romance']",2.0,7.8,4358.0,344.515,7.6,4
ts314164,Tomorrow,SHOW,2022,60,"['drama', 'action', 'comedy', 'fantasy']",1.0,7.7,603.0,38.209,9.3,4
tm1111987,Munich: The Edge of War,MOVIE,2022,129,"['drama', 'history', 'thriller']",0.0,6.8,26781.0,53.688,7.0,3
ts279892,Ginny & Georgia,SHOW,2021,54,"['drama', 'comedy']",1.0,7.4,44573.0,86.555,8.1,2
tm946869,Texas Chainsaw Massacre,MOVIE,2022,83,"['thriller', 'crime', 'horror']",0.0,4.8,45810.0,437.842,5.1,3
tm471968,Passing,MOVIE,2021,98,"['drama', 'thriller']",0.0,6.7,13553.0,44.845,6.4,2
tm1138477,Downfall: The Case Against Boeing,MOVIE,2022,89,['documentation'],0.0,7.4,9428.0,31.888,7.2,1
ts311985,Inside Job,SHOW,2021,28,"['comedy', 'fantasy', 'scifi', 'animation']",1.0,7.6,15137.0,40.604,8.2,4
ts250998,Dirty Lines,SHOW,2022,46,"['drama', 'history']",1.0,7.3,717.0,5.4,8.3,2
ts331681,Trivia Quest,SHOW,2022,9,"['family', 'fantasy', 'animation']",1.0,5.6,176.0,175.729,5.7,3
tm1048362,Army of Thieves,MOVIE,2021,127,"['comedy', 'horror', 'action', 'crime', 'thriller', 'romance', 'scifi']",0.0,6.4,71036.0,205.963,6.9,7
tm501313,Gunpowder Milkshake,MOVIE,2021,114,"['action', 'crime', 'thriller']",0.0,6.0,40888.0,138.626,6.4,3
tm1110527,Captain Nova,MOVIE,2021,86,"['scifi', 'family']",0.0,5.5,960.0,10.233,6.6,2
tm983723,The Sparks Brothers,MOVIE,2021,140,"['documentation', 'music', 'comedy', 'history']",0.0,7.8,4416.0,7.71,7.2,4
ts225645,The Chair,SHOW,2021,30,"['drama', 'comedy']",1.0,7.2,15894.0,1.4,7.1,2
tm1046026,The Trip,MOVIE,2021,113,"['comedy', 'thriller', 'horror', 'action']",0.0,6.9,19706.0,79.627,6.7,4
ts296472,The Chestnut Man,SHOW,2021,55,"['crime', 'drama', 'thriller']",1.0,7.7,41253.0,65.023,7.7,3
tm1022103,Outlaws,MOVIE,2021,125,"['crime', 'thriller', 'action']",0.0,6.9,3722.0,96.602,7.0,3
tm456513,Army of the Dead,MOVIE,2021,148,"['horror', 'thriller', 'crime', 'scifi', 'action']",0.0,5.7,166882.0,128.616,6.3,5
ts321513,My Liberation Notes,SHOW,2022,62,"['drama', 'romance']",1.0,8.4,276.0,62.434,8.0,2
ts311989,jeen-yuhs,SHOW,2022,93,"['documentation', 'music']",1.0,8.1,7269.0,6.492,7.0,2
ts310057,True Story,SHOW,2021,39,"['drama', 'thriller', 'comedy', 'crime']",1.0,7.5,16927.0,62.186,7.2,4
tm1119272,14 Peaks: Nothing Is Impossible,MOVIE,2021,101,"['documentation', 'sport']",0.0,7.8,22858.0,23.898,7.5,2
ts225657,Halston,SHOW,2021,47,['drama'],1.0,7.5,14040.0,21.349,7.3,1
ts229335,Anxious People,SHOW,2021,29,"['crime', 'drama', 'comedy']",1.0,6.8,3709.0,2.972,6.4,3
tm1038686,Bo Burnham: Inside,MOVIE,2021,87,"['comedy', 'drama', 'music', 'reality']",0.0,8.7,44074.0,12.489,8.3,4
ts287976,Young Royals,SHOW,2021,45,"['drama', 'romance']",1.0,8.3,26732.0,29.825,8.9,2
tm347095,Oxygen,MOVIE,2021,100,"['horror', 'scifi', 'thriller', 'fantasy', 'drama']",0.0,6.5,36803.0,35.875,6.6,5
tm855839,The Shadow in My Eye,MOVIE,2021,107,"['drama', 'history', 'war']",0.0,7.3,8270.0,44.074,7.6,3
ts255037,Resident Evil: Infinite Darkness,SHOW,2021,27,"['action', 'scifi', 'horror', 'animation']",1.0,5.8,9500.0,25.489,7.9,4
ts312984,Our Blues,SHOW,2022,68,['drama'],1.0,7.7,209.0,64.558,9.0,1
ts95572,The Serpent,SHOW,2021,57,"['drama', 'thriller', 'crime']",1.0,7.6,41782.0,29.419,7.6,3
ts287352,Hit & Run,SHOW,2021,49,"['action', 'drama', 'thriller', 'crime']",1.0,7.1,8367.0,1.4,7.5,4
tm851128,Bigbug,MOVIE,2022,111,"['scifi', 'comedy', 'fantasy']",0.0,5.4,6986.0,84.672,5.4,3
tm1179973,Trust No One: The Hunt for the Crypto King,MOVIE,2022,90,"['crime', 'documentation']",0.0,6.3,3850.0,45.151,5.8,2
ts273436,Murder Among the Mormons,SHOW,2021,53,"['crime', 'history', 'documentation']",1.0,7.0,6028.0,4.696,7.3,3
tm1046932,Kate,MOVIE,2021,106,"['action', 'crime', 'drama', 'thriller']",0.0,6.2,57689.0,69.823,6.7,4
tm861000,Worth,MOVIE,2021,118,"['history', 'drama']",0.0,6.8,12745.0,29.665,6.8,2
ts237972,Katla,SHOW,2021,46,"['scifi', 'thriller', 'drama']",1.0,7.0,13095.0,73.252,7.2,3
ts262246,The Last Bus,SHOW,2022,35,"['scifi', 'comedy', 'drama', 'family', 'fantasy']",1.0,5.0,500.0,5.887,8.1,5
ts330347,Cracow Monsters,SHOW,2022,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",1.0,5.5,1492.0,218.835,6.7,5
ts328541,The Puppet Master: Hunting the Ultimate Conman,SHOW,2022,42,"['crime', 'documentation']",1.0,7.0,5224.0,8.688,6.7,2
ts302363,Twenty Five Twenty One,SHOW,2022,76,"['drama', 'romance']",1.0,8.7,4081.0,76.371,8.6,2
tm859005,Today We Fix the World,MOVIE,2022,113,"['drama', 'comedy']",0.0,6.2,782.0,8.918,6.6,2
tm1002815,Nightbooks,MOVIE,2021,103,"['fantasy', 'horror', 'family']",0.0,5.7,8278.0,116.672,6.4,3
ts88578,Firefly Lane,SHOW,2021,52,"['drama', 'romance']",1.0,7.4,20300.0,21.558,7.7,2
tm817075,Furioza,MOVIE,2021,139,"['action', 'crime', 'drama']",0.0,6.2,3383.0,16.281,6.2,3
ts308845,The Billion Dollar Code,SHOW,2021,67,"['drama', 'thriller', 'crime']",1.0,8.0,7313.0,12.167,8.3,3
tm1087461,Last Man Down,MOVIE,2021,87,"['thriller', 'scifi', 'action']",0.0,5.0,10906.0,505.736,6.3,3
tm1188819,Rumspringa - Ein Amish in Berlin,MOVIE,2022,102,"['drama', 'comedy']",0.0,5.3,257.0,65.905,5.9,2
tm1092958,No One Gets Out Alive,MOVIE,2021,85,"['thriller', 'horror', 'drama']",0.0,5.3,13913.0,125.021,6.0,3
tm416779,The Woman in the Window,MOVIE,2021,102,"['thriller', 'crime', 'drama']",0.0,5.7,70886.0,32.777,6.1,3
tm1000619,Radhe Shyam,MOVIE,2022,138,"['romance', 'drama']",0.0,6.9,21328.0,9.77,5.4,2
ts330425,The Principles of Pleasure,SHOW,2022,51,['documentation'],1.0,4.7,64.0,6.073,7.3,1
tm1187913,Honeymoon With My Mother,MOVIE,2022,110,['comedy'],0.0,5.8,1503.0,642.372,6.3,1
ts282131,Attenborough's Life in Colour,SHOW,2021,51,['documentation'],1.0,8.2,3090.0,3.813,7.6,1
tm1141439,Home Team,MOVIE,2022,99,"['comedy', 'sport']",0.0,6.0,16320.0,92.767,6.8,2
tm1185388,The Turning Point,MOVIE,2021,98,"['drama', 'crime']",0.0,7.0,9.0,14.898,6.6,2
ts331680,Making Fun,SHOW,2022,41,['reality'],1.0,7.0,557.0,3.698,7.0,1
ts220553,The Irregulars,SHOW,2021,53,"['crime', 'drama', 'fantasy', 'scifi']",1.0,5.9,14714.0,14.099,7.6,4
tm1003630,After We Fell,MOVIE,2021,99,"['drama', 'romance']",0.0,4.6,12339.0,267.501,7.1,2
ts328194,My Name,SHOW,2021,50,"['thriller', 'action', 'crime', 'drama']",1.0,7.8,18446.0,90.655,8.4,4
tm1046627,Hypnotic,MOVIE,2021,88,"['horror', 'drama', 'thriller']",0.0,5.3,14887.0,99.758,6.1,3
ts307649,Turning Point: 9/11 and the War on Terror,SHOW,2021,62,"['war', 'history', 'documentation']",1.0,8.0,8881.0,12.219,7.4,3
tm810504,Yaksha: Ruthless Operations,MOVIE,2022,125,"['action', 'thriller', 'crime']",0.0,6.2,2486.0,1275.252,6.2,3
tm1046264,The Vault,MOVIE,2021,118,"['action', 'thriller', 'crime', 'fantasy']",0.0,6.4,21511.0,22.456,5.9,4
ts296214,How to Become a Tyrant,SHOW,2021,27,"['war', 'history', 'documentation']",1.0,7.4,8041.0,13.37,7.4,3
tm1185506,The Taming of the Shrewd,MOVIE,2022,112,"['romance', 'comedy']",0.0,4.6,630.0,29.626,5.0,2
ts283080,Who Killed Sara?,SHOW,2021,41,"['drama', 'crime', 'thriller']",3.0,6.4,12148.0,96.969,7.7,3
ts287438,The Innocent,SHOW,2021,58,"['crime', 'drama', 'thriller']",1.0,7.8,29019.0,17.533,7.8,3
ts219423,Masters of the Universe: Revelation,SHOW,2021,26,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'comedy']",2.0,5.2,26127.0,29.588,7.0,7
tm992844,The Dig,MOVIE,2021,112,"['drama', 'history']",0.0,7.1,71915.0,21.463,6.9,2
ts108042,Maya and the Three,SHOW,2021,131,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",1.0,8.1,3597.0,55.962,7.7,6
tm1075215,Aftermath,MOVIE,2021,114,"['horror', 'thriller', 'drama']",0.0,5.3,15125.0,63.255,6.5,3
ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,2021,47,"['crime', 'documentation']",1.0,7.5,23939.0,14.926,7.4,2
ts281062,The Girl from Oslo,SHOW,2021,31,"['drama', 'thriller']",1.0,6.3,2973.0,1.4,7.5,2
ts343427,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,25,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']",1.0,6.6,148.0,23.058,6.7,6
tm1168932,Taylor Tomlinson: Look at You,MOVIE,2022,60,"['comedy', 'documentation']",0.0,7.3,1707.0,4.095,7.2,2
tm1003034,The Witcher: Nightmare of the Wolf,MOVIE,2021,83,"['fantasy', 'scifi', 'animation', 'action', 'drama']",0.0,7.2,41508.0,20.903,7.7,5
tm813078,Prayers for the Stolen,MOVIE,2021,110,['drama'],0.0,7.3,1729.0,24.703,7.9,1
tm1110150,There's Someone Inside Your House,MOVIE,2021,86,"['thriller', 'horror']",0.0,4.8,14421.0,71.787,5.6,2
tm1000147,Zone 414,MOVIE,2021,98,"['thriller', 'scifi']",0.0,4.9,3878.0,271.247,5.5,2
ts271867,Vincenzo,SHOW,2021,81,"['action', 'comedy', 'crime', 'drama', 'romance']",1.0,8.4,15134.0,45.98,8.8,5
ts272980,The One,SHOW,2021,42,"['crime', 'drama', 'scifi', 'thriller', 'action']",1.0,6.6,12367.0,17.293,6.9,5
tm1027081,Blood Red Sky,MOVIE,2021,121,"['fantasy', 'horror', 'thriller', 'action']",0.0,6.1,44006.0,65.137,7.1,4
tm974195,The Fable: The Killer Who Doesn't Kill,MOVIE,2021,132,"['comedy', 'action', 'thriller']",0.0,6.8,1282.0,5.25,6.7,3
tm1021871,The Starling,MOVIE,2021,102,"['comedy', 'drama', 'fantasy']",0.0,6.3,11733.0,34.678,7.2,3
ts273229,Feria: The Darkest Light,SHOW,2022,50,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",1.0,5.7,1532.0,27.69,7.0,6
tm1063652,Intrusion,MOVIE,2021,92,"['drama', 'thriller']",0.0,5.3,15464.0,69.688,6.0,2
tm841825,My Little Pony: A New Generation,MOVIE,2021,91,"['fantasy', 'scifi', 'drama', 'comedy', 'family', 'animation', 'action']",0.0,6.8,3468.0,124.569,7.9,7
tm993670,Cosmic Sin,MOVIE,2021,88,"['scifi', 'action']",0.0,2.5,12284.0,111.295,4.2,2
ts328605,Midnight at the Pera Palace,SHOW,2022,44,"['crime', 'drama', 'history']",1.0,7.1,6624.0,6.78,7.2,3
ts314135,VOIR,SHOW,2021,20,['documentation'],1.0,6.8,1255.0,3.794,7.2,1
tm1151272,Beast,MOVIE,2022,162,"['thriller', 'comedy', 'crime', 'action']",0.0,6.8,19332.0,21.561,5.5,4
tm1005109,Kingdom: Ashin of the North,MOVIE,2021,92,"['action', 'drama', 'fantasy', 'horror', 'thriller']",0.0,7.2,4890.0,30.991,7.5,5
ts287559,Jupiter's Legacy,SHOW,2021,45,"['scifi', 'action', 'drama', 'fantasy']",1.0,6.7,37235.0,48.307,7.3,4
tm897466,The Summit of the Gods,MOVIE,2021,95,"['animation', 'thriller', 'history', 'drama', 'sport']",0.0,7.5,4458.0,8.735,7.9,5
tm314863,Vivo,MOVIE,2021,95,"['comedy', 'animation', 'drama', 'family']",0.0,6.7,17650.0,87.79,7.6,4
tm841797,The Ice Road,MOVIE,2021,103,"['thriller', 'drama', 'action']",0.0,5.6,37401.0,76.023,7.1,3
tm977704,Robin Robin,MOVIE,2021,30,"['animation', 'comedy', 'family']",0.0,7.2,1533.0,58.719,7.1,3
tm525645,Fear Street: Part One - 1994,MOVIE,2021,107,"['horror', 'drama']",0.0,6.2,74672.0,110.15,6.8,2
tm1141594,Brazen,MOVIE,2022,94,"['thriller', 'crime', 'drama', 'romance']",0.0,4.0,11224.0,276.527,4.9,4
ts270405,Pretend It's a City,SHOW,2021,29,"['comedy', 'documentation']",1.0,8.1,7096.0,5.846,7.7,2
tm1107225,Through My Window,MOVIE,2022,116,"['romance', 'comedy', 'drama']",0.0,5.4,7902.0,351.639,7.6,3
ts271595,Crime Scene: The Vanishing at the Cecil Hotel,SHOW,2021,55,"['documentation', 'crime', 'thriller']",1.0,5.9,16799.0,27.734,7.2,3
tm993838,Long Story Short,MOVIE,2021,90,"['fantasy', 'comedy', 'romance']",0.0,6.5,4664.0,49.592,7.0,3
ts290643,Super Crooks,SHOW,2021,30,"['scifi', 'drama', 'animation', 'action', 'crime', 'fantasy']",1.0,7.1,1984.0,4.011,7.1,6
ts329700,Life After Death with Tyler Henry,SHOW,2022,43,['reality'],1.0,5.5,522.0,2.569,5.5,1
tm1020820,Night Teeth,MOVIE,2021,107,"['comedy', 'action', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",0.0,5.6,16890.0,70.777,6.6,7
tm999927,A Cop Movie,MOVIE,2021,107,"['drama', 'action', 'crime', 'thriller', 'documentation']",0.0,7.0,1626.0,21.305,7.3,5
tm1198745,Marmaduke,MOVIE,2022,88,"['comedy', 'animation']",0.0,3.0,276.0,99.429,5.4,2
ts314594,Catching Killers,SHOW,2021,40,"['documentation', 'crime']",2.0,7.1,2908.0,22.866,6.9,2
tm1093099,Love Hard,MOVIE,2021,104,"['comedy', 'romance']",0.0,6.3,48521.0,15.982,7.1,2
ts315611,Animal,SHOW,2021,45,['documentation'],2.0,7.9,857.0,3.401,8.7,1
ts297483,Hometown Cha-Cha-Cha,SHOW,2021,78,"['comedy', 'romance', 'drama']",1.0,8.5,9987.0,34.738,8.2,3
tm858869,Stowaway,MOVIE,2021,117,"['thriller', 'scifi', 'drama']",0.0,5.6,44054.0,21.668,5.8,3
tm833216,Things Heard & Seen,MOVIE,2021,121,"['horror', 'thriller', 'drama']",0.0,5.3,29915.0,13.886,5.8,3
tm1159163,Fistful of Vengeance,MOVIE,2022,94,"['fantasy', 'action', 'crime', 'drama']",0.0,4.5,5985.0,829.005,5.4,4
tm1096775,Procession,MOVIE,2021,118,['documentation'],0.0,7.2,1076.0,15.236,5.8,1
ts343251,Green Mothers' Club,SHOW,2022,69,['drama'],1.0,7.1,38.0,46.539,7.7,1
tm912100,Bruised,MOVIE,2021,129,"['drama', 'sport', 'thriller']",0.0,6.1,13968.0,42.403,7.0,3
